blockchain,address,date,generatedRewards,generatedCommission,action,tags,asset,hash
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-10,0,6.126151544941306e-08,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],UMEE,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1676073599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-10,0,2.5907922666691765,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1676073599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-10,3.0745552e-11,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],UMEE,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1676073599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-10,0.0013002468136041171,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1676073599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-10,0,1.5944888280324082e-06,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],UMEE,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1676073599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-10,0,67.6789664208877,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1676073599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-10,1.4263437e-17,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],UMEE,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1676073599.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-10,6.054195609409493e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1676073599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-10,0,7.939685751225566e-06,Accrued daily commission,[],UMEE,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1676073599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-10,0,336.9076836916428,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1676073599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-10,1.7496496749999998e-06,0,Accrued daily rewards,[],UMEE,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1676073599.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-10,74.26020339120484,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1676073599.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-10,0,9.80215943744975e-06,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],UMEE,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1676073599.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-10,0,416.4764500723157,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1676073599.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-10,0.001078,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,F01C9A65E92C726C478C86F6A9B6DD7DA461B2DAB616F03BD66DCB7130CFDF52
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-10,0,3e-05,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],UMEE,F01C9A65E92C726C478C86F6A9B6DD7DA461B2DAB616F03BD66DCB7130CFDF52
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-10,0,1274.500404,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,F01C9A65E92C726C478C86F6A9B6DD7DA461B2DAB616F03BD66DCB7130CFDF52
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-02-09,31.299464616357803,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675987199.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-09,0,14.285622048373625,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1675987199.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-09,0.0012519785846543327,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675987199.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-09,0,0.8177400285943448,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1675987199.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-09,7.093886794399964e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1675987199.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-09,0,4.155857634539008,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1675987199.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-09,0.0013139274914979178,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1675987199.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-02-09,0,4364.7327479887235,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1675987199.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-09,0,2.6276490352607107,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1675987199.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-09,0.001318751626324478,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1675987199.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-09,0,67.82365008379703,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1675987199.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-09,6.06713811839744e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1675987199.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-09,0,337.6349590483932,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1675987199.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-09,74.37591683643913,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1675987199.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-09,0,416.45821202951527,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1675987199.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-09,0.001077,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,56898C93818A8FA64AF190BF9EBEEFE1B30B5389769C7D94517085D9B541D2B9
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-09,0,1240.15537,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,56898C93818A8FA64AF190BF9EBEEFE1B30B5389769C7D94517085D9B541D2B9
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-02-08,31.334100189899445,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675900799.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-08,0,14.281288356589958,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1675900799.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-08,0.0012533640075960103,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675900799.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-08,0,1.2922871431830525,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1675900799.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-08,1.188589666276016e-06,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1675900799.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-08,0,4.1148191238976715,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1675900799.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-08,0.0013009526420002804,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1675900799.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-02-08,0,4355.069818311089,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1675900799.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-08,0,2.589470110415168,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1675900799.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-08,0.0012995956436124233,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1675900799.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-08,0,67.64894854985899,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1675900799.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-08,6.051510060692579e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1675900799.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-08,0,337.2635040098801,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1675900799.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-08,74.26088009682465,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1675900799.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-08,0,415.78636679917,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1675900799.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-08,0.001074,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,A9437BB3C575A63C24D96CECFE04F19024A1408DB526A010D561E2693CE836D3
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-08,0,1237.95425,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,A9437BB3C575A63C24D96CECFE04F19024A1408DB526A010D561E2693CE836D3
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-02-07,31.165728308618547,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675814399.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-07,0,14.21702478247355,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1675814399.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-07,0.0012466291323447404,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675814399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-07,0,-1.0430206461857556,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1675814399.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-07,-9.062693431800142e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1675814399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-07,0,4.121920107341528,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1675814399.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-07,0.0013031977086468832,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1675814399.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-02-07,0,4345.010840042946,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1675814399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-07,0,2.5983856976971627,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1675814399.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-07,0.001304071857107083,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1675814399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-07,0,67.47291978387463,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1675814399.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-07,6.035763501159161e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1675814399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-07,0,335.7077019975357,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1675814399.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-07,74.01318227864837,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1675814399.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-07,0,414.7542553270264,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1675814399.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-07,0.001074,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,D71786B1FFF352A6F36C948C9980102E5A1B2C52DE408FA41D41A4C4CC0627C8
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-07,0,1237.416496,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,D71786B1FFF352A6F36C948C9980102E5A1B2C52DE408FA41D41A4C4CC0627C8
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-02-06,31.255745136888503,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675727999.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-06,0,14.267992600981161,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1675727999.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-06,0.0012502298054755338,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675727999.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-06,0,0.9282528176220357,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1675727999.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-06,8.10025207804017e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1675727999.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-06,0,4.104328864692927,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1675727999.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-06,0.001297636340707657,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1675727999.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-02-06,0,4344.203595111878,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1675727999.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-06,0,2.577155076718684,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1675727999.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-06,0.001295883081873355,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1675727999.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-06,0,67.4697206856708,Accrued daily commission,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-commission-1675727999.0
cosmos,cosmos19rmlxkqjt950fxl849l49x0me56u9tkd38q8ke,2023-02-06,6.035478480799321e-10,0,Accrued daily rewards,['ROADCAPITAL-COSMOS-01'],ATOM,cosmosvaloper19rmlxkqjt950fxl849l49x0me56u9tkd5n5j62-rewards-1675727999.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-06,0,335.1187057572403,Accrued daily commission,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-commission-1675727999.0
cosmos,cosmos1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u0tvx7u,2023-02-06,74.06185997976685,0,Accrued daily rewards,[],ATOM,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0-rewards-1675727999.0
cosmos,cosmos13nvnv6q8d3yg7tjeahjzljkqu0y27s8yqd2guk,2023-02-06,0,414.72121787161444,Accrued daily commission,['HAUNVENTURES-COSMOS-01'],ATOM,cosmosvaloper13nvnv6q8d3yg7tjeahjzljkqu0y27s8y9e7as9-commission-1675727999.0
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-06,0.001072,0,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,46736F3CAE9EA6B335D4671163C89B0BA1049FD54488E2CD22789CAA84478138
cosmos,cosmos1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu3rw8nv,2023-02-06,0,1235.435441,Claim rewards from proof of stake,['CRYPTO-RELIABILITY-MAINNET'],ATOM,46736F3CAE9EA6B335D4671163C89B0BA1049FD54488E2CD22789CAA84478138
cosmos,cosmos18fxad5suew67h4upymy0nm36m99k8jfltq2ptp,2023-02-06,87.657297,0,Claim rewards from proof of stake,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,41FA12957E6F2A6BD5740DA5FBCFCCA7D1805AFACE6264DAAAA50B4E2CB1331B
cosmos,cosmos18fxad5suew67h4upymy0nm36m99k8jfltq2ptp,2023-02-06,0,0,Claim rewards from proof of stake,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,41FA12957E6F2A6BD5740DA5FBCFCCA7D1805AFACE6264DAAAA50B4E2CB1331B
cosmos,cosmos1nwqx9h5fuctqd56h0kjpyyrgk3v4sg9m4fcs9v,2023-02-05,31.163501887252806,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675641599.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-05,0,14.213759700172446,Accrued daily commission,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-commission-1675641599.0
cosmos,cosmos1keltez56g3zm9w8wr8gcmmulze48g2q3eygmtt,2023-02-05,0.0012465400754901284,0,Accrued daily rewards,['CRYPT0-COSMOS'],ATOM,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c-rewards-1675641599.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-05,0,-0.39884792896568777,Accrued daily commission,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-commission-1675641599.0
cosmos,cosmos1c4k24jzduc365kywrsvf5ujz4ya6mwymy8vq4q,2023-02-05,-3.4744500292001133e-07,0,Accrued daily rewards,['CRYPTO-RELIABILITY-MAINNET'],ATOM,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en-rewards-1675641599.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-05,0,4.12105514373374,Accrued daily commission,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-commission-1675641599.0
cosmos,cosmos122j3zmqdl6d2g64qmjuqzj65gfejsvjp22s27q,2023-02-05,0.0013029662257064483,0,Accrued daily rewards,['COS_VALIDATOR'],ATOM,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn-rewards-1675641599.0
cosmos,cosmos19lss6zgdh5vvcpjhfftdghrpsw7a4434ut4md0,2023-02-05,0,4343.0723052458015,Accrued daily commission,['PARADIGM-COSMOS'],ATOM,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu-commission-1675641599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-05,0,2.5925796658894775,Accrued daily commission,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-commission-1675641599.0
cosmos,cosmos1ha8d55747h8hsaluvz8ld88n24nfaw68xjpnfe,2023-02-05,0.0013046113282844016,0,Accrued daily rewards,['LIGHTNINGCAPITAL-COSMOS-01'],ATOM,cosmosvaloper1ha8d55747h8hsaluvz8ld88n24nfaw68rx4x92-rewards-1675641599.0
